index,category
0,6
1,10
2,6
3,12
4,3
5,7
6,8
7,12
8,6
9,2
10,8
11,5
12,5
13,5
14,6
15,5
16,8
17,1
18,0
19,6
20,7
21,8
22,10
23,0
24,6
25,6
26,6
27,9
28,0
29,8
30,11
31,8
32,0
33,5
34,0
35,5
36,6
37,12
38,7
39,6
40,0
41,0
42,7
43,8
44,8
45,4
46,0
47,9
48,11
49,4
50,5
51,6
52,1
53,3
54,7
55,5
56,0
57,8
58,1
59,6
60,7
61,7
62,6
63,10
64,8
65,1
66,10
67,5
68,5
69,8
70,3
71,0
72,3
73,10
74,8
75,7
76,10
77,10
78,5
79,0
80,0
81,4
82,11
83,0
84,10
85,0
86,0
87,0
88,6
89,0
90,6
91,0
92,7
93,10
94,4
95,6
96,4
97,6
98,10
99,3
100,0
101,1
102,6
103,10
104,7
105,8
106,10
107,11
108,8
109,10
110,11
111,11
112,7
113,0
114,5
115,6
116,10
117,8
118,8
119,7
120,0
121,6
122,6
123,10
124,2
125,11
126,0
127,6
128,0
129,6
130,1
131,2
132,0
133,6
134,12
135,7
136,1
137,6
138,9
139,0
140,7
141,3
142,8
143,8
144,9
145,4
146,6
147,4
148,0
149,8
150,0
151,0
152,0
153,12
154,6
155,1
156,12
157,2
158,12
159,10
160,8
161,6
162,5
163,10
164,8
165,0
166,6
167,10
168,8
169,8
170,4
171,9
172,8
173,12
174,0
175,0
176,12
177,10
178,1
179,11
180,6
181,5
182,6
183,6
184,0
185,1
186,9
187,8
188,6
189,11
190,4
191,0
192,3
193,0
194,9
195,0
196,11
197,6
198,1
199,0
200,8
201,6
202,10
203,11
204,8
205,2
206,12
207,12
208,12
209,7
210,9
211,6
212,6
213,4
214,1
215,0
216,1
217,5
218,0
219,0
220,1
221,10
222,10
223,6
224,10
225,3
226,3
227,7
228,11
229,7
230,0
231,7
232,11
233,5
234,6
235,11
236,0
237,6
238,6
239,0
240,4
241,9
242,3
243,10
244,11
245,6
246,6
247,11
248,6
249,6
250,4
251,11
252,6
253,6
254,0
255,4
256,10
257,2
258,0
259,10
260,10
261,2
262,5
263,7
264,6
265,6
266,10
267,0
268,0
269,6
270,7
271,10
272,6
273,7
274,5
275,0
276,6
277,6
278,0
279,2
280,2
281,0
282,6
283,6
284,3
285,6
286,0
287,1
288,8
289,6
290,6
291,8
292,11
293,10
294,0
295,11
296,0
297,0
298,0
299,11
300,10
301,10
302,4
303,6
304,9
305,7
306,11
307,0
308,6
309,8
310,8
311,8
312,0
313,9
314,1
315,6
316,6
317,5
318,10
319,1
320,8
321,8
322,2
323,9
324,0
325,8
326,11
327,2
328,10
329,12
330,0
331,6
332,8
333,6
334,11
335,7
336,8
337,5
338,2
339,1
340,7
341,3
342,0
343,5
344,8
345,8
346,6
347,0
348,1
349,7
350,6
351,4
352,5
353,10
354,7
355,6
356,12
357,5
358,10
359,9
360,7
361,6
362,11
363,10
364,5
365,8
366,0
367,0
368,8
369,5
370,6
371,0
372,10
373,6
374,6
375,6
376,0
377,3
378,10
379,7
380,8
381,6
382,7
383,6
384,10
385,10
386,9
387,1
388,1
389,12
390,0
391,8
392,6
393,9
394,11
395,6
396,12
397,10
398,4
399,6
400,3
401,12
402,5
403,5
404,4
405,8
406,3
407,6
408,11
409,8
410,3
411,0
412,8
413,11
414,12
415,11
416,6
417,7
418,12
419,6
420,6
421,0
422,12
423,0
424,0
425,10
426,11
427,3
428,7
429,8
430,11
431,6
432,12
433,6
434,10
435,6
436,0
437,6
438,0
439,6
440,10
441,11
442,6
443,5
444,8
445,6
446,5
447,6
448,0
449,6
450,5
451,11
452,0
453,6
454,11
455,11
456,6
457,8
458,6
459,11
460,5
461,6
462,11
463,6
464,0
465,7
466,8
467,0
468,6
469,0
470,9
471,0
472,1
473,0
474,12
475,12
476,0
477,0
478,7
479,12
480,5
481,6
482,3
483,0
484,1
485,0
486,1
487,3
488,12
489,0
490,6
491,12
492,6
493,0
494,8
495,5
496,8
497,11
498,1
499,9
500,6
501,4
502,6
503,10
504,10
505,0
506,5
507,5
508,11
509,6
510,6
511,11
512,10
513,3
514,3
515,0
516,9
517,4
518,7
519,7
520,11
521,1
522,2
523,6
524,5
525,10
526,7
527,4
528,8
529,12
530,6
531,6
532,6
533,0
534,8
535,8
536,1
537,4
538,1
539,8
540,10
541,10
542,10
543,8
544,0
545,6
546,9
547,8
548,10
549,6
550,0
551,7
552,1
553,0
554,12
555,3
556,1
557,0
558,12
559,12
560,6
561,0
562,12
563,8
564,10
565,5
566,8
567,6
568,0
569,4
570,8
571,10
572,8
573,6
574,12
575,9
576,0
577,0
578,0
579,6
580,6
581,6
582,11
583,5
584,8
585,10
586,6
587,12
588,11
589,6
590,10
591,0
592,5
593,8
594,6
595,10
596,10
597,10
598,9
599,8
600,12
601,6
602,5
603,9
604,0
605,11
606,11
607,1
608,6
609,10
610,6
611,0
612,1
613,6
614,10
615,2
616,0
617,8
618,2
619,8
620,0
621,6
622,6
623,10
624,8
625,7
626,6
627,12
628,10
629,0
630,7
631,5
632,0
633,0
634,0
635,0
636,2
637,6
638,4
639,6
640,8
641,8
642,11
643,11
644,4
645,0
646,5
647,11
648,10
649,6
650,0
651,6
652,9
653,0
654,8
655,0
656,9
657,0
658,6
659,10
660,0
661,0
662,8
663,1
664,6
665,1
666,0
667,0
668,0
669,9
670,9
671,10
672,6
673,7
674,6
675,0
676,12
677,12
678,7
679,10
680,7
681,7
682,3
683,10
684,9
685,5
686,0
687,5
688,6
689,6
690,10
691,0
692,7
693,5
694,8
695,0
696,5
697,6
698,12
699,5
700,8
701,4
702,7
703,0
704,0
705,3
706,3
707,8
708,9
709,5
710,5
711,0
712,6
713,11
714,2
715,0
716,6
717,1
718,6
719,12
720,5
721,10
722,1
723,1
724,10
725,0
726,7
727,11
728,0
729,6
730,10
731,4
732,10
733,0
734,6
735,1
736,0
737,6
738,10
739,0
740,10
741,6
742,0
743,3
744,10
745,2
746,11
747,6
748,1
749,0
750,0
751,0
752,0
753,5
754,10
755,1
756,0
757,7
758,10
759,0
760,5
761,3
762,1
763,0
764,12
765,0
766,10
767,12
768,0
769,8
770,8
771,8
772,3
773,9
774,10
775,11
776,10
777,11
778,6
779,8
780,12
781,8
782,6
783,0
784,7
785,11
786,0
787,3
788,6
789,0
790,5
791,6
792,8
793,6
794,5
795,12
796,0
797,0
798,0
799,7
800,10
801,10
802,6
803,4
804,7
805,11
806,0
807,5
808,8
809,1
810,10
811,0
812,2
813,2
814,0
815,10
816,8
817,8
818,0
819,8
820,8
821,6
822,1
823,9
824,3
825,12
826,1
827,8
828,10
829,6
830,8
831,8
832,0
833,6
834,11
835,3
836,12
837,10
838,5
839,11
840,6
841,6
842,7
843,2
844,0
845,8
846,12
847,6
848,12
849,6
850,3
851,7
852,11
853,8
854,8
855,7
856,0
857,10
858,8
859,5
860,8
861,10
862,11
863,11
864,10
865,6
866,10
867,0
868,0
869,5
870,0
871,0
872,8
873,2
874,6
875,0
876,1
877,1
878,12
879,6
880,2
881,6
882,8
883,11
884,8
885,10
886,12
887,10
888,6
889,0
890,10
891,11
892,0
893,6
894,6
895,3
896,6
897,8
898,11
899,7
900,11
901,12
902,12
903,10
904,0
905,0
906,1
907,6
908,8
909,0
910,12
911,0
912,3
913,0
914,0
915,8
916,11
917,0
918,8
919,5
920,0
921,10
922,4
923,10
924,11
925,0
926,10
927,9
928,11
929,0
930,10
931,5
932,0
933,11
934,0
935,10
936,0
937,7
938,0
939,6
940,1
941,10
942,0
943,8
944,0
945,4
946,8
947,0
948,10
949,6
950,11
951,12
952,10
953,2
954,5
955,7
956,7
957,6
958,4
959,6
960,0
961,0
962,0
963,0
964,9
965,10
966,6
967,10
968,1
969,10
970,11
971,10
972,6
973,6
974,8
975,0
976,6
977,8
978,1
979,6
980,0
981,6
982,6
983,0
984,6
985,7
986,8
987,6
988,1
989,0
990,6
991,4
992,10
993,5
994,11
995,0
996,10
997,9
998,6
999,5
1000,10
1001,6
1002,6
1003,7
1004,8
1005,1
1006,0
1007,7
1008,6
1009,10
1010,7
1011,6
1012,6
1013,10
1014,0
1015,11
1016,8
1017,0
1018,1
1019,12
1020,8
1021,10
1022,5
1023,7
1024,1
1025,6
1026,8
1027,6
1028,6
1029,10
1030,4
1031,0
1032,10
1033,10
1034,10
1035,3
1036,10
1037,4
1038,8
1039,8
1040,8
1041,7
1042,0
1043,3
1044,8
1045,0
1046,6
1047,5
1048,5
1049,5
1050,0
1051,6
1052,0
1053,2
1054,2
1055,10
1056,6
1057,10
1058,9
1059,6
1060,6
1061,5
1062,2
1063,7
1064,0
1065,0
1066,10
1067,11
1068,0
1069,6
1070,6
1071,0
1072,10
1073,6
1074,0
1075,4
1076,1
1077,0
1078,10
1079,8
1080,5
1081,5
1082,6
1083,9
1084,0
1085,0
1086,8
1087,4
1088,1
1089,10
1090,8
1091,12
1092,0
1093,7
1094,6
1095,11
1096,6
1097,8
1098,3
1099,6
1100,3
1101,6
1102,5
1103,0
1104,3
1105,3
1106,5
1107,6
1108,10
1109,0
1110,5
1111,0
1112,0
1113,10
1114,8
1115,6
1116,0
1117,0
1118,5
1119,0
1120,5
1121,10
1122,5
1123,1
1124,5
1125,10
1126,10
1127,0
1128,12
1129,8
1130,3
1131,10
1132,6
1133,5
1134,0
1135,1
1136,10
1137,0
1138,6
1139,0
1140,11
1141,11
1142,12
1143,10
1144,8
1145,6
1146,10
1147,6
1148,0
1149,9
1150,3
1151,7
1152,9
1153,1
1154,8
1155,8
1156,10
1157,0
1158,10
1159,5
1160,8
1161,5
1162,3
1163,5
1164,12
1165,5
1166,0
1167,6
1168,0
1169,8
1170,10
1171,4
1172,8
1173,5
1174,3
1175,5
1176,3
1177,10
1178,10
1179,4
1180,1
1181,6
1182,5
1183,9
1184,1
1185,0
1186,4
1187,2
1188,1
1189,3
1190,6
1191,10
1192,6
1193,10
1194,1
1195,5
1196,7
1197,6
1198,6
1199,6
1200,10
1201,0
1202,6
1203,10
1204,4
1205,2
1206,11
1207,12
1208,0
1209,10
1210,10
1211,7
1212,8
1213,8
1214,7
1215,0
1216,0
1217,8
1218,12
1219,10
1220,6
1221,6
1222,1
1223,0
1224,3
1225,7
1226,0
1227,6
1228,10
1229,12
1230,6
1231,6
1232,0
1233,5
1234,10
1235,6
1236,5
1237,0
1238,6
1239,0
1240,1
1241,2
1242,7
1243,10
1244,6
1245,11
1246,6
1247,0
1248,1
1249,6
1250,4
1251,6
1252,0
1253,8
1254,5
1255,12
1256,1
1257,0
1258,11
1259,0
1260,6
1261,2
1262,10
1263,5
1264,0
1265,7
1266,0
1267,10
1268,0
1269,0
1270,5
1271,0
1272,6
1273,3
1274,8
1275,2
1276,6
1277,9
1278,0
1279,3
1280,8
1281,10
1282,2
1283,5
1284,12
1285,7
1286,2
1287,0
1288,10
1289,10
1290,12
1291,9
1292,0
1293,8
1294,10
1295,8
1296,12
1297,0
1298,9
1299,4
1300,0
1301,5
1302,0
1303,6
1304,6
1305,7
1306,5
1307,5
1308,6
1309,10
1310,8
1311,6
1312,0
1313,0
1314,8
1315,10
1316,8
1317,8
1318,0
1319,0
1320,0
1321,6
1322,6
1323,6
1324,1
1325,8
1326,6
1327,10
1328,1
1329,0
1330,1
1331,9
1332,10
1333,10
1334,0
1335,8
1336,7
1337,5
1338,2
1339,8
1340,8
1341,7
1342,0
1343,8
1344,11
1345,10
1346,8
1347,0
1348,3
1349,10
1350,10
1351,5
1352,8
1353,2
1354,10
1355,6
1356,10
1357,10
1358,6
1359,6
1360,11
1361,4
1362,6
1363,12
1364,10
1365,8
1366,12
1367,6
1368,6
1369,12
1370,5
1371,2
1372,2
1373,10
1374,4
1375,0
1376,0
1377,2
1378,10
1379,10
1380,8
1381,0
1382,11
1383,3
1384,5
1385,8
1386,0
1387,5
1388,10
1389,7
1390,6
1391,10
1392,12
1393,0
1394,5
1395,6
1396,10
1397,6
1398,10
1399,0
1400,6
1401,2
1402,6
1403,3
1404,6
1405,8
1406,0
1407,0
1408,6
1409,4
1410,6
1411,5
1412,6
1413,10
1414,6
1415,11
1416,6
1417,6
1418,3
1419,0
1420,3
1421,9
1422,11
1423,0
1424,0
1425,10
1426,6
1427,7
1428,5
1429,6
1430,6
1431,8
1432,10
1433,7
1434,8
1435,3
1436,9
1437,0
1438,12
1439,10
1440,8
1441,11
1442,0
1443,7
1444,0
1445,0
1446,5
1447,11
1448,0
1449,12
1450,12
1451,10
1452,4
1453,10
1454,0
1455,0
1456,10
1457,4
1458,4
1459,4
1460,7
1461,8
1462,6
1463,0
1464,0
1465,0
1466,10
1467,5
1468,10
1469,10
1470,7
1471,10
1472,1
1473,6
1474,0
1475,11
1476,10
1477,10
1478,7
1479,0
1480,2
1481,10
1482,12
1483,0
1484,12
1485,5
1486,10
1487,11
1488,10
1489,0
1490,9
1491,10
1492,8
1493,10
1494,8
1495,7
1496,6
1497,11
1498,1
1499,6
1500,9
1501,4
1502,0
1503,6
1504,2
1505,3
1506,6
1507,1
1508,7
1509,0
1510,6
1511,3
1512,5
1513,6
1514,1
1515,12
1516,3
1517,10
1518,0
1519,6
1520,6
1521,0
1522,6
1523,2
1524,0
1525,10
1526,4
1527,0
1528,0
1529,7
1530,1
1531,7
1532,8
1533,9
1534,10
1535,8
1536,8
1537,0
1538,11
1539,11
1540,12
1541,0
1542,10
1543,9
1544,1
1545,3
1546,11
1547,6
1548,9
1549,8
1550,8
1551,2
1552,0
1553,6
1554,8
1555,11
1556,9
1557,3
1558,6
1559,6
1560,0
1561,2
1562,8
1563,4
1564,7
1565,11
1566,8
1567,10
1568,11
1569,0
1570,8
1571,0
1572,11
1573,6
1574,0
1575,7
1576,6
1577,10
1578,6
1579,1
1580,0
1581,0
1582,4
1583,11
1584,9
1585,1
1586,6
1587,8
1588,3
1589,6
1590,6
1591,6
1592,8
1593,6
1594,11
1595,0
1596,3
1597,0
1598,10
1599,10
1600,8
1601,0
1602,6
1603,5
1604,8
1605,8
1606,10
1607,8
1608,12
1609,12
1610,6
1611,11
1612,8
1613,8
1614,0
1615,12
1616,5
1617,3
1618,11
1619,6
1620,6
1621,10
1622,11
1623,6
1624,6
1625,3
1626,10
1627,3
1628,0
1629,0
1630,1
1631,10
1632,10
1633,4
1634,6
1635,5
1636,11
1637,0
1638,0
1639,0
1640,4
1641,6
1642,2
1643,10
1644,0
1645,6
1646,9
1647,6
1648,6
1649,6
1650,10
1651,3
1652,5
1653,8
1654,8
1655,2
1656,11
1657,6
1658,10
1659,9
1660,0
1661,8
1662,6
1663,8
1664,10
1665,6
1666,8
1667,0
1668,1
1669,8
1670,3
1671,6
1672,6
1673,4
1674,5
1675,10
1676,0
1677,0
1678,1
1679,4
1680,8
1681,0
1682,5
1683,5
1684,8
1685,8
1686,6
1687,10
1688,0
1689,10
1690,4
1691,0
1692,10
1693,8
1694,8
1695,10
1696,9
1697,10
1698,10
1699,10
1700,1
1701,4
1702,2
1703,2
1704,8
1705,11
1706,0
1707,8
1708,0
1709,1
1710,10
1711,8
1712,6
1713,1
1714,1
1715,4
1716,3
1717,6
1718,9
1719,12
1720,6
1721,5
1722,10
1723,10
1724,6
1725,11
1726,10
1727,6
1728,10
1729,6
1730,12
1731,0
1732,10
1733,0
1734,10
1735,0
1736,0
1737,5
1738,5
1739,8
1740,4
1741,8
1742,10
1743,3
1744,10
1745,6
1746,8
1747,1
1748,10
1749,5
1750,5
1751,2
1752,6
1753,0
1754,3
1755,10
1756,0
1757,6
1758,10
1759,0
1760,0
1761,6
1762,3
1763,7
1764,6
1765,10
1766,12
1767,8
1768,6
1769,3
1770,12
1771,10
1772,11
1773,7
1774,5
1775,8
1776,0
1777,0
1778,5
1779,9
1780,12
1781,10
1782,9
1783,3
1784,7
1785,6
1786,8
1787,5
1788,9
1789,5
1790,8
1791,2
1792,8
1793,4
1794,1
1795,8
1796,0
1797,3
1798,0
1799,5
1800,7
1801,10
1802,5
1803,0
1804,3
1805,5
1806,4
1807,6
1808,8
1809,10
1810,0
1811,10
1812,8
1813,8
1814,11
1815,0
1816,6
1817,1
1818,10
1819,5
1820,10
1821,4
1822,6
1823,0
1824,5
1825,5
1826,8
1827,6
1828,0
